Stichtag;Bezirk;Zaehlsprengel;Kennzeichen;Anzahl
2015-12-01 00:00:00.000;4;121;H;1091
2015-12-01 00:00:00.000;4;121;N;205
2015-12-01 00:00:00.000;4;122;H;1317
2015-12-01 00:00:00.000;4;122;N;109
2015-12-01 00:00:00.000;4;123;H;674
2015-12-01 00:00:00.000;4;123;N;77
2015-12-01 00:00:00.000;4;124;H;2089
2015-12-01 00:00:00.000;4;124;N;280
2015-12-01 00:00:00.000;4;125;H;571
2015-12-01 00:00:00.000;4;125;N;83
2015-12-01 00:00:00.000;4;130;H;629
2015-12-01 00:00:00.000;4;130;N;74
2015-12-01 00:00:00.000;4;131;H;1314
2015-12-01 00:00:00.000;4;131;N;164
2015-12-01 00:00:00.000;4;132;H;2117
2015-12-01 00:00:00.000;4;132;N;372
2015-12-01 00:00:00.000;4;140;H;2407
2015-12-01 00:00:00.000;4;140;N;151
2015-12-01 00:00:00.000;4;141;H;1351
2015-12-01 00:00:00.000;4;141;N;336
2015-12-01 00:00:00.000;4;142;H;1246
2015-12-01 00:00:00.000;4;142;N;141
2015-12-01 00:00:00.000;4;143;H;999
2015-12-01 00:00:00.000;4;143;N;72
2015-12-01 00:00:00.000;4;144;H;1280
2015-12-01 00:00:00.000;4;144;N;94
2015-12-01 00:00:00.000;4;145;H;985
2015-12-01 00:00:00.000;4;145;N;71
2015-12-01 00:00:00.000;4;146;H;906
2015-12-01 00:00:00.000;4;146;N;79
2015-12-01 00:00:00.000;4;147;H;3366
2015-12-01 00:00:00.000;4;147;N;293
2015-12-01 00:00:00.000;4;148;H;1470
2015-12-01 00:00:00.000;4;148;N;118
2015-12-01 00:00:00.000;4;150;H;1849
2015-12-01 00:00:00.000;4;150;N;294
2015-12-01 00:00:00.000;4;151;H;518
2015-12-01 00:00:00.000;4;151;N;45
2015-12-01 00:00:00.000;4;160;H;2114
2015-12-01 00:00:00.000;4;160;N;93
2015-12-01 00:00:00.000;4;161;H;1129
2015-12-01 00:00:00.000;4;161;N;79
2015-12-01 00:00:00.000;4;162;H;580
2015-12-01 00:00:00.000;4;162;N;45
2015-12-01 00:00:00.000;5;170;H;1183
2015-12-01 00:00:00.000;5;170;N;151
2015-12-01 00:00:00.000;5;171;H;902
2015-12-01 00:00:00.000;5;171;N;95
2015-12-01 00:00:00.000;5;172;H;1371
2015-12-01 00:00:00.000;5;172;N;162
2015-12-01 00:00:00.000;5;173;H;120
2015-12-01 00:00:00.000;5;173;N;11
2015-12-01 00:00:00.000;5;174;H;946
2015-12-01 00:00:00.000;5;174;N;72
2015-12-01 00:00:00.000;5;175;H;1407
2015-12-01 00:00:00.000;5;175;N;134
2015-12-01 00:00:00.000;5;180;H;359
2015-12-01 00:00:00.000;5;180;N;35
2015-12-01 00:00:00.000;5;181;H;561
2015-12-01 00:00:00.000;5;181;N;117
2015-12-01 00:00:00.000;5;182;H;2449
2015-12-01 00:00:00.000;5;182;N;280
2015-12-01 00:00:00.000;5;183;H;1104
2015-12-01 00:00:00.000;5;183;N;179
2015-12-01 00:00:00.000;5;184;H;1887
2015-12-01 00:00:00.000;5;184;N;196
2015-12-01 00:00:00.000;5;185;H;1584
2015-12-01 00:00:00.000;5;185;N;149
2015-12-01 00:00:00.000;5;190;H;894
2015-12-01 00:00:00.000;5;190;N;78
2015-12-01 00:00:00.000;5;190;O;461
2015-12-01 00:00:00.000;5;191;H;776
2015-12-01 00:00:00.000;5;191;N;75
2015-12-01 00:00:00.000;5;192;H;172
2015-12-01 00:00:00.000;5;192;N;44
2015-12-01 00:00:00.000;5;200;H;470
2015-12-01 00:00:00.000;5;200;N;40
2015-12-01 00:00:00.000;5;201;H;449
2015-12-01 00:00:00.000;5;201;N;36
2015-12-01 00:00:00.000;5;202;H;1188
2015-12-01 00:00:00.000;5;202;N;111
2015-12-01 00:00:00.000;5;203;H;274
2015-12-01 00:00:00.000;5;203;N;19
2015-12-01 00:00:00.000;5;204;H;383
2015-12-01 00:00:00.000;5;204;N;40
2015-12-01 00:00:00.000;5;210;H;947
2015-12-01 00:00:00.000;5;210;N;73
2015-12-01 00:00:00.000;5;211;H;1006
2015-12-01 00:00:00.000;5;211;N;16
2015-12-01 00:00:00.000;5;212;H;973
2015-12-01 00:00:00.000;5;212;N;75
2015-12-01 00:00:00.000;5;213;H;1165
2015-12-01 00:00:00.000;5;213;N;90
2015-12-01 00:00:00.000;5;214;H;1141
2015-12-01 00:00:00.000;5;214;N;82
2015-12-01 00:00:00.000;5;220;H;517
2015-12-01 00:00:00.000;5;220;N;159
2015-12-01 00:00:00.000;5;221;H;526
2015-12-01 00:00:00.000;5;221;N;126
2015-12-01 00:00:00.000;5;222;H;73
2015-12-01 00:00:00.000;5;222;N;13
2015-12-01 00:00:00.000;5;230;H;1452
2015-12-01 00:00:00.000;5;230;N;109
2015-12-01 00:00:00.000;5;231;H;1013
2015-12-01 00:00:00.000;5;231;N;99
2015-12-01 00:00:00.000;5;231;O;23
2015-12-01 00:00:00.000;5;232;H;442
2015-12-01 00:00:00.000;5;232;N;33
2015-12-01 00:00:00.000;6;240;H;1200
2015-12-01 00:00:00.000;6;240;N;161
2015-12-01 00:00:00.000;6;241;H;1152
2015-12-01 00:00:00.000;6;241;N;121
2015-12-01 00:00:00.000;6;242;H;520
2015-12-01 00:00:00.000;6;242;N;73
2015-12-01 00:00:00.000;6;243;H;993
2015-12-01 00:00:00.000;6;243;N;147
2015-12-01 00:00:00.000;6;244;H;993
2015-12-01 00:00:00.000;6;244;N;121
2015-12-01 00:00:00.000;6;245;H;1235
2015-12-01 00:00:00.000;6;245;N;150
2015-12-01 00:00:00.000;6;246;H;757
2015-12-01 00:00:00.000;6;246;N;123
2015-12-01 00:00:00.000;6;247;H;573
2015-12-01 00:00:00.000;6;247;N;102
2015-12-01 00:00:00.000;6;250;H;854
2015-12-01 00:00:00.000;6;250;N;264
2015-12-01 00:00:00.000;6;251;H;696
2015-12-01 00:00:00.000;6;251;N;83
2015-12-01 00:00:00.000;6;252;H;1016
2015-12-01 00:00:00.000;6;252;N;184
2015-12-01 00:00:00.000;6;253;H;682
2015-12-01 00:00:00.000;6;253;N;64
2015-12-01 00:00:00.000;6;254;H;340
2015-12-01 00:00:00.000;6;254;N;31
2015-12-01 00:00:00.000;6;255;H;1145
2015-12-01 00:00:00.000;6;255;N;117
2015-12-01 00:00:00.000;6;260;H;2474
2015-12-01 00:00:00.000;6;260;N;166
2015-12-01 00:00:00.000;6;261;H;1458
2015-12-01 00:00:00.000;6;261;N;47
2015-12-01 00:00:00.000;6;261;O;1
2015-12-01 00:00:00.000;6;262;H;840
2015-12-01 00:00:00.000;6;262;N;54
2015-12-01 00:00:00.000;6;263;H;803
2015-12-01 00:00:00.000;6;263;N;75
2015-12-01 00:00:00.000;6;270;H;611
2015-12-01 00:00:00.000;6;270;N;44
2015-12-01 00:00:00.000;6;271;H;2997
2015-12-01 00:00:00.000;6;271;N;255
2015-12-01 00:00:00.000;6;280;H;1410
2015-12-01 00:00:00.000;6;280;N;160
2015-12-01 00:00:00.000;6;281;H;570
2015-12-01 00:00:00.000;6;281;N;26
2015-12-01 00:00:00.000;6;282;H;1502
2015-12-01 00:00:00.000;6;282;N;213
2015-12-01 00:00:00.000;6;290;H;485
2015-12-01 00:00:00.000;6;290;N;175
2015-12-01 00:00:00.000;6;291;H;966
2015-12-01 00:00:00.000;6;291;N;194
2015-12-01 00:00:00.000;6;292;H;3303
2015-12-01 00:00:00.000;6;292;N;1024
2015-12-01 00:00:00.000;6;300;H;185
2015-12-01 00:00:00.000;6;300;N;39
2015-12-01 00:00:00.000;6;301;H;741
2015-12-01 00:00:00.000;6;301;N;233
2015-12-01 00:00:00.000;6;302;H;1071
2015-12-01 00:00:00.000;6;302;N;172
2015-12-01 00:00:00.000;6;303;H;393
2015-12-01 00:00:00.000;6;303;N;66
2015-12-01 00:00:00.000;6;304;H;776
2015-12-01 00:00:00.000;6;304;N;223
2015-12-01 00:00:00.000;6;305;H;384
2015-12-01 00:00:00.000;6;305;N;44
2015-12-01 00:00:00.000;7;310;H;876
2015-12-01 00:00:00.000;7;310;N;38
2015-12-01 00:00:00.000;7;311;H;1042
2015-12-01 00:00:00.000;7;311;N;128
2015-12-01 00:00:00.000;7;320;H;891
2015-12-01 00:00:00.000;7;320;N;97
2015-12-01 00:00:00.000;7;321;H;1390
2015-12-01 00:00:00.000;7;321;N;118
2015-12-01 00:00:00.000;7;322;H;1417
2015-12-01 00:00:00.000;7;322;N;126
2015-12-01 00:00:00.000;7;330;H;1976
2015-12-01 00:00:00.000;7;330;N;126
2015-12-01 00:00:00.000;7;331;H;364
2015-12-01 00:00:00.000;7;331;N;42
2015-12-01 00:00:00.000;7;332;H;1247
2015-12-01 00:00:00.000;7;332;N;96
2015-12-01 00:00:00.000;7;333;H;1233
2015-12-01 00:00:00.000;7;333;N;83
2015-12-01 00:00:00.000;7;334;H;1344
2015-12-01 00:00:00.000;7;334;N;119
2015-12-01 00:00:00.000;7;340;H;589
2015-12-01 00:00:00.000;7;340;N;62
2015-12-01 00:00:00.000;7;341;H;1438
2015-12-01 00:00:00.000;7;341;N;107
2015-12-01 00:00:00.000;7;342;H;336
2015-12-01 00:00:00.000;7;342;N;63
2015-12-01 00:00:00.000;8;350;H;3093
2015-12-01 00:00:00.000;8;350;N;318
2015-12-01 00:00:00.000;8;351;H;547
2015-12-01 00:00:00.000;8;351;N;70
2015-12-01 00:00:00.000;8;360;H;1600
2015-12-01 00:00:00.000;8;360;N;214
2015-12-01 00:00:00.000;8;361;H;2757
2015-12-01 00:00:00.000;8;361;N;205
2015-12-01 00:00:00.000;8;362;H;1867
2015-12-01 00:00:00.000;8;362;N;142
2015-12-01 00:00:00.000;8;363;H;1973
2015-12-01 00:00:00.000;8;363;N;172
2015-12-01 00:00:00.000;8;370;H;2117
2015-12-01 00:00:00.000;8;370;N;163
2015-12-01 00:00:00.000;8;371;H;975
2015-12-01 00:00:00.000;8;371;N;91
2015-12-01 00:00:00.000;9;380;H;315
2015-12-01 00:00:00.000;9;380;N;58
2015-12-01 00:00:00.000;9;381;H;1063
2015-12-01 00:00:00.000;9;381;N;93
2015-12-01 00:00:00.000;9;382;H;2394
2015-12-01 00:00:00.000;9;382;N;241
2015-12-01 00:00:00.000;9;383;H;3533
2015-12-01 00:00:00.000;9;383;N;341
2015-12-01 00:00:00.000;9;390;H;489
2015-12-01 00:00:00.000;9;390;N;86
2015-12-01 00:00:00.000;9;391;H;667
2015-12-01 00:00:00.000;9;391;N;97
2015-12-01 00:00:00.000;9;392;H;384
2015-12-01 00:00:00.000;9;392;N;47
2015-12-01 00:00:00.000;9;400;H;743
2015-12-01 00:00:00.000;9;400;N;83
2015-12-01 00:00:00.000;9;401;H;2239
2015-12-01 00:00:00.000;9;401;N;334
2015-12-01 00:00:00.000;10;410;H;1801
2015-12-01 00:00:00.000;10;410;N;513
2015-12-01 00:00:00.000;10;411;H;761
2015-12-01 00:00:00.000;10;411;N;82
2015-12-01 00:00:00.000;10;412;H;569
2015-12-01 00:00:00.000;10;412;N;50
2015-12-01 00:00:00.000;10;413;H;870
2015-12-01 00:00:00.000;10;413;N;64
2015-12-01 00:00:00.000;10;420;H;757
2015-12-01 00:00:00.000;10;420;N;87
2015-12-01 00:00:00.000;10;421;H;694
2015-12-01 00:00:00.000;10;421;N;59
2015-12-01 00:00:00.000;10;422;H;438
2015-12-01 00:00:00.000;10;422;N;50
2015-12-01 00:00:00.000;11;430;H;647
2015-12-01 00:00:00.000;11;430;N;119
2015-12-01 00:00:00.000;11;431;H;2353
2015-12-01 00:00:00.000;11;431;N;223
2015-12-01 00:00:00.000;11;432;H;761
2015-12-01 00:00:00.000;11;432;N;275
2015-12-01 00:00:00.000;11;440;H;656
2015-12-01 00:00:00.000;11;440;N;274
2015-12-01 00:00:00.000;11;441;H;2368
2015-12-01 00:00:00.000;11;441;N;229
2015-12-01 00:00:00.000;11;442;H;635
2015-12-01 00:00:00.000;11;442;N;52
2015-12-01 00:00:00.000;11;443;H;677
2015-12-01 00:00:00.000;11;443;N;55
2015-12-01 00:00:00.000;11;444;H;1510
2015-12-01 00:00:00.000;11;444;N;72
2015-12-01 00:00:00.000;12;450;H;733
2015-12-01 00:00:00.000;12;450;N;72
2015-12-01 00:00:00.000;12;451;H;2229
2015-12-01 00:00:00.000;12;451;N;163
2015-12-01 00:00:00.000;12;452;H;80
2015-12-01 00:00:00.000;12;452;N;12
2015-12-01 00:00:00.000;12;453;H;1179
2015-12-01 00:00:00.000;12;453;N;122
2015-12-01 00:00:00.000;12;454;H;1449
2015-12-01 00:00:00.000;12;454;N;100
2015-12-01 00:00:00.000;12;455;H;1492
2015-12-01 00:00:00.000;12;455;N;169
2015-12-01 00:00:00.000;12;460;H;1073
2015-12-01 00:00:00.000;12;460;N;92
2015-12-01 00:00:00.000;12;461;H;3811
2015-12-01 00:00:00.000;12;461;N;212
2015-12-01 00:00:00.000;12;470;H;415
2015-12-01 00:00:00.000;12;470;N;24
2015-12-01 00:00:00.000;12;471;H;1748
2015-12-01 00:00:00.000;12;471;N;108
2015-12-01 00:00:00.000;12;480;H;1200
2015-12-01 00:00:00.000;12;480;N;131
2015-12-01 00:00:00.000;12;481;H;1826
2015-12-01 00:00:00.000;12;481;N;149
2015-12-01 00:00:00.000;12;482;H;818
2015-12-01 00:00:00.000;12;482;N;58
2015-12-01 00:00:00.000;12;490;H;312
2015-12-01 00:00:00.000;12;490;N;22
2015-12-01 00:00:00.000;12;491;H;703
2015-12-01 00:00:00.000;12;491;N;56
2015-12-01 00:00:00.000;12;492;H;7
2015-12-01 00:00:00.000;12;492;N;1
2015-12-01 00:00:00.000;13;500;H;852
2015-12-01 00:00:00.000;13;500;N;46
2015-12-01 00:00:00.000;13;501;H;1404
2015-12-01 00:00:00.000;13;501;N;29
2015-12-01 00:00:00.000;13;510;H;1193
2015-12-01 00:00:00.000;13;510;N;70
2015-12-01 00:00:00.000;13;511;H;1948
2015-12-01 00:00:00.000;13;511;N;155
2015-12-01 00:00:00.000;13;520;H;517
2015-12-01 00:00:00.000;13;520;N;59
2015-12-01 00:00:00.000;13;521;H;433
2015-12-01 00:00:00.000;13;521;N;45
2015-12-01 00:00:00.000;13;530;H;2032
2015-12-01 00:00:00.000;13;530;N;135
2015-12-01 00:00:00.000;13;531;H;1762
2015-12-01 00:00:00.000;13;531;N;111
2015-12-01 00:00:00.000;13;532;H;15
2015-12-01 00:00:00.000;13;532;N;3
2015-12-01 00:00:00.000;13;533;H;426
2015-12-01 00:00:00.000;13;533;N;32
2015-12-01 00:00:00.000;13;534;H;327
2015-12-01 00:00:00.000;13;534;N;22
2015-12-01 00:00:00.000;14;540;H;715
2015-12-01 00:00:00.000;14;540;N;222
2015-12-01 00:00:00.000;14;550;H;758
2015-12-01 00:00:00.000;14;550;N;70
2015-12-01 00:00:00.000;14;551;H;1156
2015-12-01 00:00:00.000;14;551;N;106
2015-12-01 00:00:00.000;14;552;H;1172
2015-12-01 00:00:00.000;14;552;N;98
2015-12-01 00:00:00.000;14;553;H;1268
2015-12-01 00:00:00.000;14;553;N;95
2015-12-01 00:00:00.000;14;560;H;1111
2015-12-01 00:00:00.000;14;560;N;78
2015-12-01 00:00:00.000;14;561;H;1721
2015-12-01 00:00:00.000;14;561;N;110
2015-12-01 00:00:00.000;14;562;H;14
2015-12-01 00:00:00.000;14;562;N;2
2015-12-01 00:00:00.000;14;563;H;965
2015-12-01 00:00:00.000;14;563;N;91
2015-12-01 00:00:00.000;14;564;H;1259
2015-12-01 00:00:00.000;14;564;N;97
2015-12-01 00:00:00.000;14;570;H;1187
2015-12-01 00:00:00.000;14;570;N;128
2015-12-01 00:00:00.000;14;571;H;2027
2015-12-01 00:00:00.000;14;571;N;169
2015-12-01 00:00:00.000;14;572;H;1227
2015-12-01 00:00:00.000;14;572;N;112
2015-12-01 00:00:00.000;14;573;H;656
2015-12-01 00:00:00.000;14;573;N;54
2015-12-01 00:00:00.000;14;580;H;1494
2015-12-01 00:00:00.000;14;580;N;166
2015-12-01 00:00:00.000;14;581;H;1145
2015-12-01 00:00:00.000;14;581;N;75
2015-12-01 00:00:00.000;14;590;H;1492
2015-12-01 00:00:00.000;14;590;N;101
2015-12-01 00:00:00.000;14;591;H;714
2015-12-01 00:00:00.000;14;591;N;90
2015-12-01 00:00:00.000;15;600;H;1255
2015-12-01 00:00:00.000;15;600;N;97
2015-12-01 00:00:00.000;15;601;H;1365
2015-12-01 00:00:00.000;15;601;N;68
2015-12-01 00:00:00.000;15;602;H;1008
2015-12-01 00:00:00.000;15;602;N;63
2015-12-01 00:00:00.000;15;603;H;703
2015-12-01 00:00:00.000;15;603;N;54
2015-12-01 00:00:00.000;15;604;H;567
2015-12-01 00:00:00.000;15;604;N;57
2015-12-01 00:00:00.000;15;610;H;2309
2015-12-01 00:00:00.000;15;610;N;144
2015-12-01 00:00:00.000;15;611;H;3365
2015-12-01 00:00:00.000;15;611;N;180
2015-12-01 00:00:00.000;15;612;H;518
2015-12-01 00:00:00.000;15;612;N;56
2015-12-01 00:00:00.000;15;613;H;2502
2015-12-01 00:00:00.000;15;613;N;135
2015-12-01 00:00:00.000;15;620;H;1601
2015-12-01 00:00:00.000;15;620;N;125
2015-12-01 00:00:00.000;16;630;H;705
2015-12-01 00:00:00.000;16;630;N;68
2015-12-01 00:00:00.000;16;631;H;432
2015-12-01 00:00:00.000;16;631;N;52
2015-12-01 00:00:00.000;16;632;H;1485
2015-12-01 00:00:00.000;16;632;N;121
2015-12-01 00:00:00.000;16;640;H;912
2015-12-01 00:00:00.000;16;640;N;89
2015-12-01 00:00:00.000;16;641;H;1271
2015-12-01 00:00:00.000;16;641;N;106
2015-12-01 00:00:00.000;16;650;H;3604
2015-12-01 00:00:00.000;16;650;N;190
2015-12-01 00:00:00.000;16;651;H;2793
2015-12-01 00:00:00.000;16;651;N;185
2015-12-01 00:00:00.000;16;660;H;907
2015-12-01 00:00:00.000;16;660;N;59
2015-12-01 00:00:00.000;16;661;H;584
2015-12-01 00:00:00.000;16;661;N;124
2015-12-01 00:00:00.000;16;662;H;940
2015-12-01 00:00:00.000;16;662;N;73
2015-12-01 00:00:00.000;16;663;H;430
2015-12-01 00:00:00.000;16;663;N;30
2015-12-01 00:00:00.000;16;664;H;855
2015-12-01 00:00:00.000;16;664;N;55
2015-12-01 00:00:00.000;16;665;H;572
2015-12-01 00:00:00.000;16;665;N;38
2015-12-01 00:00:00.000;17;670;H;817
2015-12-01 00:00:00.000;17;670;N;120
2015-12-01 00:00:00.000;17;671;H;891
2015-12-01 00:00:00.000;17;671;N;157
2015-12-01 00:00:00.000;17;680;H;2686
2015-12-01 00:00:00.000;17;680;N;142
2015-12-01 00:00:00.000;17;690;H;48
2015-12-01 00:00:00.000;17;690;N;3
2015-12-01 00:00:00.000;17;691;H;279
2015-12-01 00:00:00.000;17;691;N;26
2015-12-01 00:00:00.000;17;692;H;2256
2015-12-01 00:00:00.000;17;692;N;168
2015-12-01 00:00:00.000;17;700;H;1413
2015-12-01 00:00:00.000;17;700;N;109
2016-01-01 00:00:00.000;1;0;H;738
2016-01-01 00:00:00.000;1;0;N;91
2016-01-01 00:00:00.000;1;1;H;506
2016-01-01 00:00:00.000;1;1;N;101
2016-01-01 00:00:00.000;1;2;H;443
2016-01-01 00:00:00.000;1;2;N;190
2016-01-01 00:00:00.000;1;3;H;437
2016-01-01 00:00:00.000;1;3;N;59
2016-01-01 00:00:00.000;1;4;H;524
2016-01-01 00:00:00.000;1;4;N;78
2016-01-01 00:00:00.000;1;5;H;976
2016-01-01 00:00:00.000;1;5;N;184
2016-01-01 00:00:00.000;1;6;H;309
2016-01-01 00:00:00.000;1;6;N;69
2016-01-01 00:00:00.000;2;10;H;1087
2016-01-01 00:00:00.000;2;10;N;152
2016-01-01 00:00:00.000;2;11;H;630
2016-01-01 00:00:00.000;2;11;N;91
2016-01-01 00:00:00.000;2;12;H;270
2016-01-01 00:00:00.000;2;12;N;29
2016-01-01 00:00:00.000;2;13;H;766
2016-01-01 00:00:00.000;2;13;N;111
2016-01-01 00:00:00.000;2;14;H;1090
2016-01-01 00:00:00.000;2;14;N;192
2016-01-01 00:00:00.000;2;15;H;1035
2016-01-01 00:00:00.000;2;15;N;310
2016-01-01 00:00:00.000;2;16;H;580
2016-01-01 00:00:00.000;2;16;N;146
2016-01-01 00:00:00.000;2;20;H;1044
2016-01-01 00:00:00.000;2;20;N;214
2016-01-01 00:00:00.000;2;21;H;605
2016-01-01 00:00:00.000;2;21;N;105
2016-01-01 00:00:00.000;2;22;H;454
2016-01-01 00:00:00.000;2;22;N;70
2016-01-01 00:00:00.000;2;23;H;491
2016-01-01 00:00:00.000;2;23;N;80
2016-01-01 00:00:00.000;2;24;H;925
2016-01-01 00:00:00.000;2;24;N;123
2016-01-01 00:00:00.000;2;25;H;420
2016-01-01 00:00:00.000;2;25;N;44
2016-01-01 00:00:00.000;2;26;H;1428
2016-01-01 00:00:00.000;2;26;N;157
2016-01-01 00:00:00.000;2;27;H;1068
2016-01-01 00:00:00.000;2;27;N;172
2016-01-01 00:00:00.000;2;30;H;1210
2016-01-01 00:00:00.000;2;30;N;163
2016-01-01 00:00:00.000;2;31;H;581
2016-01-01 00:00:00.000;2;31;N;85
2016-01-01 00:00:00.000;2;40;H;383
2016-01-01 00:00:00.000;2;40;N;52
2016-01-01 00:00:00.000;2;41;H;826
2016-01-01 00:00:00.000;2;41;N;160
2016-01-01 00:00:00.000;2;42;H;965
2016-01-01 00:00:00.000;2;42;N;118
2016-01-01 00:00:00.000;2;43;H;265
2016-01-01 00:00:00.000;2;43;N;27
2016-01-01 00:00:00.000;3;50;H;601
2016-01-01 00:00:00.000;3;50;N;84
2016-01-01 00:00:00.000;3;51;H;929
2016-01-01 00:00:00.000;3;51;N;161
2016-01-01 00:00:00.000;3;52;H;725
2016-01-01 00:00:00.000;3;52;N;146
2016-01-01 00:00:00.000;3;53;H;1207
2016-01-01 00:00:00.000;3;53;N;336
2016-01-01 00:00:00.000;3;54;H;1006
2016-01-01 00:00:00.000;3;54;N;151
2016-01-01 00:00:00.000;3;55;H;1134
2016-01-01 00:00:00.000;3;55;N;196
2016-01-01 00:00:00.000;3;56;H;945
2016-01-01 00:00:00.000;3;56;N;112
2016-01-01 00:00:00.000;3;60;H;1000
2016-01-01 00:00:00.000;3;60;N;401
2016-01-01 00:00:00.000;3;61;H;925
2016-01-01 00:00:00.000;3;61;N;143
2016-01-01 00:00:00.000;3;70;H;295
2016-01-01 00:00:00.000;3;70;N;46
2016-01-01 00:00:00.000;3;71;H;814
2016-01-01 00:00:00.000;3;71;N;799
2016-01-01 00:00:00.000;3;72;H;1169
2016-01-01 00:00:00.000;3;72;N;252
2016-01-01 00:00:00.000;3;73;H;657
2016-01-01 00:00:00.000;3;73;N;78
2016-01-01 00:00:00.000;3;74;H;658
2016-01-01 00:00:00.000;3;74;N;158
2016-01-01 00:00:00.000;3;75;H;545
2016-01-01 00:00:00.000;3;75;N;82
2016-01-01 00:00:00.000;3;80;H;919
2016-01-01 00:00:00.000;3;80;N;102
2016-01-01 00:00:00.000;3;90;H;1110
2016-01-01 00:00:00.000;3;90;N;183
2016-01-01 00:00:00.000;3;91;H;929
2016-01-01 00:00:00.000;3;91;N;197
2016-01-01 00:00:00.000;3;92;H;1141
2016-01-01 00:00:00.000;3;92;N;176
2016-01-01 00:00:00.000;3;93;H;638
2016-01-01 00:00:00.000;3;93;N;144
2016-01-01 00:00:00.000;3;94;H;697
2016-01-01 00:00:00.000;3;94;N;94
2016-01-01 00:00:00.000;3;100;H;669
2016-01-01 00:00:00.000;3;100;N;71
2016-01-01 00:00:00.000;3;101;H;1512
2016-01-01 00:00:00.000;3;101;N;149
2016-01-01 00:00:00.000;3;102;H;789
2016-01-01 00:00:00.000;3;102;N;85
2016-01-01 00:00:00.000;3;102;O;1
2016-01-01 00:00:00.000;3;103;H;728
2016-01-01 00:00:00.000;3;103;N;116
2016-01-01 00:00:00.000;3;110;H;1379
2016-01-01 00:00:00.000;3;110;N;173
2016-01-01 00:00:00.000;3;111;H;1308
2016-01-01 00:00:00.000;3;111;N;186
2016-01-01 00:00:00.000;3;112;H;561
2016-01-01 00:00:00.000;3;112;N;65
2016-01-01 00:00:00.000;4;120;H;848
2016-01-01 00:00:00.000;4;120;N;95
2016-01-01 00:00:00.000;4;121;H;1086
2016-01-01 00:00:00.000;4;121;N;205
2016-01-01 00:00:00.000;4;122;H;1319
2016-01-01 00:00:00.000;4;122;N;108
2016-01-01 00:00:00.000;4;123;H;661
2016-01-01 00:00:00.000;4;123;N;75
2016-01-01 00:00:00.000;4;124;H;2078
2016-01-01 00:00:00.000;4;124;N;283
2016-01-01 00:00:00.000;4;125;H;578
2016-01-01 00:00:00.000;4;125;N;84
2016-01-01 00:00:00.000;4;130;H;629
2016-01-01 00:00:00.000;4;130;N;71
2016-01-01 00:00:00.000;4;131;H;1305
2016-01-01 00:00:00.000;4;131;N;160
2016-01-01 00:00:00.000;4;132;H;2110
2016-01-01 00:00:00.000;4;132;N;367
2016-01-01 00:00:00.000;4;140;H;2405
2016-01-01 00:00:00.000;4;140;N;154
2016-01-01 00:00:00.000;4;141;H;1356
2016-01-01 00:00:00.000;4;141;N;334
2016-01-01 00:00:00.000;4;142;H;1270
2016-01-01 00:00:00.000;4;142;N;137
2016-01-01 00:00:00.000;4;143;H;1006
2016-01-01 00:00:00.000;4;143;N;70
2016-01-01 00:00:00.000;4;144;H;1277
2016-01-01 00:00:00.000;4;144;N;91
2016-01-01 00:00:00.000;4;145;H;985
2016-01-01 00:00:00.000;4;145;N;75
2016-01-01 00:00:00.000;4;146;H;929
2016-01-01 00:00:00.000;4;146;N;78
2016-01-01 00:00:00.000;4;147;H;3369
2016-01-01 00:00:00.000;4;147;N;286
2016-01-01 00:00:00.000;4;148;H;1472
2016-01-01 00:00:00.000;4;148;N;116
2016-01-01 00:00:00.000;4;150;H;1852
2016-01-01 00:00:00.000;4;150;N;295
2016-01-01 00:00:00.000;4;151;H;526
2016-01-01 00:00:00.000;4;151;N;37
2016-01-01 00:00:00.000;4;160;H;2115
2016-01-01 00:00:00.000;4;160;N;92
2016-01-01 00:00:00.000;4;161;H;1136
2016-01-01 00:00:00.000;4;161;N;81
2016-01-01 00:00:00.000;4;162;H;579
2016-01-01 00:00:00.000;4;162;N;45
2016-01-01 00:00:00.000;5;170;H;1186
2016-01-01 00:00:00.000;5;170;N;154
2016-01-01 00:00:00.000;5;171;H;903
2016-01-01 00:00:00.000;5;171;N;90
2016-01-01 00:00:00.000;5;172;H;1344
2016-01-01 00:00:00.000;5;172;N;166
2016-01-01 00:00:00.000;5;173;H;116
2016-01-01 00:00:00.000;5;173;N;11
2016-01-01 00:00:00.000;5;174;H;940
2016-01-01 00:00:00.000;5;174;N;74
2016-01-01 00:00:00.000;5;175;H;1412
2016-01-01 00:00:00.000;5;175;N;135
2016-01-01 00:00:00.000;5;180;H;366
2016-01-01 00:00:00.000;5;180;N;35
2016-01-01 00:00:00.000;5;181;H;561
2016-01-01 00:00:00.000;5;181;N;120
2016-01-01 00:00:00.000;5;182;H;2446
2016-01-01 00:00:00.000;5;182;N;289
2016-01-01 00:00:00.000;5;183;H;1104
2016-01-01 00:00:00.000;5;183;N;169
2016-01-01 00:00:00.000;5;184;H;1888
2016-01-01 00:00:00.000;5;184;N;194
2016-01-01 00:00:00.000;5;185;H;1565
2016-01-01 00:00:00.000;5;185;N;147
2016-01-01 00:00:00.000;5;190;H;901
2016-01-01 00:00:00.000;5;190;N;81
2016-01-01 00:00:00.000;5;190;O;436
2016-01-01 00:00:00.000;5;191;H;784
2016-01-01 00:00:00.000;5;191;N;72
